network_enp0s3_rx,network_enp0s3_tx,network_enp0s3_cx,mem_active,mem_cached,mem_shared,cpu_system,cpu_softirq,cpu_ctx_switches,cpu_interrupts,cpu_soft_interrupts,%user,%idle,label
74010,73320,147330,3281252352,8322535424,5409042432,50.9,35.4,3242,6749,5867,13.4,0.2,normal
61365,61020,122385,3281252352,8322535424,5409042432,50.9,35.4,3242,6749,5867,13.4,0.2,normal
76050,75840,151890,3281252352,8322535424,5409042432,49.9,36.1,3235,6662,5842,13.8,0.3,normal
59400,59400,118800,3281252352,8322535424,5409042432,49.9,36.1,3235,6662,5842,13.8,0.3,normal
77929,77640,155569,3281256448,8322539520,5409046528,50.9,35.3,3295,6726,5834,13.8,0,normal
58980,58920,117900,3281256448,8322539520,5409046528,50.9,35.3,3295,6726,5834,13.8,0,normal
80130,80040,160170,3281256448,8322539520,5409046528,54.1,33.5,3207,6728,5849,12.2,0.2,normal
56408,56198,112606,3281256448,8322539520,5409046528,54.1,33.5,3207,6728,5849,12.2,0.2,normal
77310,77220,154530,3281260544,8322543616,5409050624,52.3,35,3151,6589,5718,12.8,0,normal
54240,54240,108480,3281260544,8322543616,5409050624,52.3,35,3151,6589,5718,12.8,0,normal
69330,69180,138510,3281260544,8322543616,5409050624,52.7,33.1,3055,5841,5067,14.2,0,normal
57106,56684,113790,3281260544,8322543616,5409050624,52.7,33.1,3055,5841,5067,14.2,0,normal
79962,76461,156423,3281272832,8322555904,5409062912,51.6,34.9,3784,6700,5859,13.4,0.1,confidentiality
61077,60521,121598,3281272832,8322555904,5409062912,51.6,34.9,3784,6700,5859,13.4,0.1,normal
75990,75840,151830,3281276928,8322555904,5409062912,51.3,35.7,3234,6603,5747,13,0,normal
59820,59820,119640,3281276928,8322555904,5409062912,51.3,35.7,3234,6603,5747,13,0,normal
89777,90089,179866,3281276928,8322560000,5409067008,51.7,34.8,3551,7292,6492,13.5,0.1,normal
43680,43774,87454,3281276928,8322560000,5409067008,51.7,34.8,3551,7292,6492,13.5,0.1,normal
97110,96994,194104,3281293312,8322560000,5409067008,50.7,36.7,3586,6879,6272,12.7,0,normal
37068,36986,74054,3281293312,8322560000,5409067008,50.7,36.7,3586,6879,6272,12.7,0,normal
88845,88654,177499,3281293312,8322564096,5409071104,51.6,34.7,3203,6303,5573,13.6,0.1,normal
45540,45540,91080,3281293312,8322564096,5409071104,51.6,34.7,3203,6303,5573,13.6,0.1,normal
74636,74418,149054,3281297408,8322564096,5409071104,50.1,37,3049,5945,5250,12.8,0,normal
57578,57518,115096,3281297408,8322564096,5409071104,50.1,37,3049,5945,5250,12.8,0,normal
79230,79054,158284,3281297408,8322568192,5409075200,53.1,32.2,3371,6884,6104,14.3,0.4,normal
51750,51600,103350,3281297408,8322568192,5409075200,53.1,32.2,3371,6884,6104,14.3,0.4,normal
74370,74220,148590,3281301504,8322568192,5409075200,48.9,38.8,2979,6007,5242,12.3,0,normal
62040,61980,124020,3281301504,8322568192,5409075200,48.9,38.8,2979,6007,5242,12.3,0,normal
72810,72660,145470,3281305600,8322576384,5409083392,51.9,33.4,3187,6677,5794,14.7,0,normal
58680,58680,117360,3281305600,8322576384,5409083392,51.9,33.4,3187,6677,5794,14.7,0,normal
78930,78780,157710,3281309696,8322576384,5409083392,51.5,35.6,3300,6706,5808,12.9,0,normal
57165,56880,114045,3281309696,8322576384,5409083392,51.5,35.6,3300,6706,5808,12.9,0,normal
80430,80220,160650,3281309696,8322580480,5409087488,51.4,33.8,3258,6726,5851,14.4,0.4,normal
57660,57660,115320,3281309696,8322580480,5409087488,51.4,33.8,3258,6726,5851,14.4,0.4,normal
84150,84060,168210,3281313792,8322580480,5409087488,55.5,30.2,3406,7048,6111,14.3,0,normal
52920,52860,105780,3281313792,8322580480,5409087488,55.5,30.2,3406,7048,6111,14.3,0,normal
74130,73980,148110,3281313792,8322584576,5409091584,54.8,31.7,2956,6220,5422,13.6,0,normal
58140,58200,116340,3281313792,8322584576,5409091584,54.8,31.7,2956,6220,5422,13.6,0,normal
77970,77820,155790,3281317888,8322584576,5409091584,53.4,32.6,3238,6799,5851,14.1,0,normal
63558,63193,126751,3281317888,8322584576,5409091584,53.4,32.6,3238,6799,5851,14.1,0,normal
71220,71340,142560,3281317888,8322588672,5409095680,54.3,33.1,3099,6553,5650,12.6,0,normal
60886,60419,121305,3281317888,8322588672,5409095680,54.3,33.1,3099,6553,5650,12.6,0,normal
82430,78802,161232,3281330176,8322600960,5409107968,51,33.8,3852,6846,6053,15,0.2,confidentiality
59979,59556,119535,3281330176,8322600960,5409107968,51,33.8,3852,6846,6053,15,0.2,normal
79650,79320,158970,3281334272,8322605056,5409112064,51.4,34.8,3451,6919,6101,13.8,0,normal
54180,53760,107940,3281334272,8322605056,5409112064,51.4,34.8,3451,6919,6101,13.8,0,normal
81450,81240,162690,3281338368,8322605056,5409112064,50,36,3260,6612,5823,14,0,normal
56430,56280,112710,3281338368,8322605056,5409112064,50,36,3260,6612,5823,14,0,normal
74520,74460,148980,3281338368,8322609152,5409116160,50.7,35.6,3035,6343,5552,13.6,0.1,normal
61020,61020,122040,3281338368,8322609152,5409116160,50.7,35.6,3035,6343,5552,13.6,0.1,normal
77670,77460,155130,3281362944,8322609152,5409116160,51.4,35,3233,6712,5918,13.6,0,normal
56340,56400,112740,3281362944,8322609152,5409116160,51.4,35,3233,6712,5918,13.6,0,normal
73950,73800,147750,3281362944,8322613248,5409120256,51.1,34.9,3127,6422,5576,14,0,normal
61080,61080,122160,3281362944,8322613248,5409120256,51.1,34.9,3127,6422,5576,14,0,normal
76290,76140,152430,3281367040,8322613248,5409120256,52.1,36.1,3015,6622,5727,11.8,0,normal
59528,59378,118906,3281367040,8322613248,5409120256,52.1,36.1,3015,6622,5727,11.8,0,normal
75030,74820,149850,3281367040,8322617344,5409124352,51.5,36.3,3041,6439,5631,12.3,0,normal
60000,60000,120000,3281367040,8322617344,5409124352,51.5,36.3,3041,6439,5631,12.3,0,normal
85290,85200,170490,3281371136,8322617344,5409124352,49.3,37.1,3451,7139,6217,13.7,0,normal
50580,50520,101100,3281371136,8322617344,5409124352,49.3,37.1,3451,7139,6217,13.7,0,normal
82020,82080,164100,3281371136,8322621440,5409128448,51.7,35.9,3097,6594,5753,12.5,0,normal
54225,53880,108105,3281371136,8322621440,5409128448,51.7,35.9,3097,6594,5753,12.5,0,normal
88350,88260,176610,3281375232,8322621440,5409128448,50.8,36.4,3378,7013,6226,12.5,0.4,normal
45900,45900,91800,3281375232,8322621440,5409128448,50.8,36.4,3378,7013,6226,12.5,0.4,normal
97470,97320,194790,3281375232,8322621440,5409128448,51.3,34,2912,5926,5184,14.4,0.3,normal
54244,54000,108244,3281375232,8322621440,5409128448,51.3,34,2912,5926,5184,14.4,0.3,normal
76026,75660,151686,3281379328,8322625536,5409132544,52.6,34.9,2967,6374,5532,12.1,0.4,normal
60362,60060,120422,3281379328,8322625536,5409132544,52.6,34.9,2967,6374,5532,12.1,0.4,normal
75960,75900,151860,3281379328,8322625536,5409132544,51.6,34.4,3263,6737,5849,13.6,0.4,normal
56760,56760,113520,3281379328,8322625536,5409132544,51.6,34.4,3263,6737,5849,13.6,0.4,normal
79170,78840,158010,3281383424,8322629632,5409136640,51.2,35.1,2992,6637,5809,13.5,0.2,normal
54483,53963,108446,3281383424,8322629632,5409136640,51.2,35.1,2992,6637,5809,13.5,0.2,confidentiality
78133,74746,152879,3281391616,8322637824,5409144832,50,36.1,3702,6250,5510,13.7,0.3,normal
62427,61847,124274,3281391616,8322637824,5409144832,50,36.1,3702,6250,5510,13.7,0.3,normal
89912,86259,176171,3281399808,8322646016,5409153024,50.7,35.6,4406,7383,6418,13.3,0.4,normal
50595,50226,100821,3281399808,8322646016,5409153024,50.7,35.6,4406,7383,6418,13.3,0.4,normal
81210,81060,162270,3281403904,8322650112,5409157120,52.7,34,3366,6611,5650,13,0.3,normal
53520,53460,106980,3281403904,8322650112,5409157120,52.7,34,3366,6611,5650,13,0.3,normal
83190,83100,166290,3281408000,8322654208,5409161216,52.4,34.8,3436,6779,5782,12.8,0,normal
66180,66180,132360,3281408000,8322654208,5409161216,52.4,34.8,3436,6779,5782,12.8,0,normal
144210,144060,288270,3281412096,8322658304,5409165312,50.9,34.2,2716,5003,4448,14.5,0.5,normal
53655,53520,107175,3281412096,8322658304,5409165312,50.9,34.2,2716,5003,4448,14.5,0.5,normal
138210,138060,276270,3281416192,8322662400,5409169408,50.7,35.5,2712,5134,4360,13.9,0,normal
102360,102300,204660,3281416192,8322662400,5409169408,50.7,35.5,2712,5134,4360,13.9,0,normal
83190,83040,166230,3281416192,8322662400,5409169408,49.1,37.4,3186,6014,5254,13.5,0,normal
49950,49860,99810,3281416192,8322662400,5409169408,49.1,37.4,3186,6014,5254,13.5,0,normal
80130,79980,160110,3281420288,8322666496,5409173504,51.2,36.1,3412,6560,5659,12.7,0,normal
55375,54938,110313,3281420288,8322666496,5409173504,51.2,36.1,3412,6560,5659,12.7,0,normal
68850,68640,137490,3281420288,8322666496,5409173504,48.3,37.5,3021,5927,5094,14.2,0,normal
63118,62820,125938,3281420288,8322666496,5409173504,48.3,37.5,3021,5927,5094,14.2,0,normal
81210,80580,161790,3281424384,8322670592,5409177600,49,37.8,3579,6910,5995,13,0.2,normal
49785,49380,99165,3281424384,8322670592,5409177600,49,37.8,3579,6910,5995,13,0.2,normal
86730,86460,173190,3281424384,8322670592,5409177600,47.2,39.6,3507,6556,5753,12.9,0.3,normal
45120,45180,90300,3281424384,8322670592,5409177600,47.2,39.6,3507,6556,5753,12.9,0.3,normal
74913,74520,149433,3281428480,8322674688,5409181696,48.1,39.4,3078,5949,5170,12.2,0.3,normal
58740,58740,117480,3281428480,8322674688,5409181696,48.1,39.4,3078,5949,5170,12.2,0.3,normal
89550,89400,178950,3281428480,8322674688,5409181696,48,41.3,3254,6349,5517,10.3,0.4,normal
111240,111180,222420,3281428480,8322674688,5409181696,48,41.3,3254,6349,5517,10.3,0.4,normal
77730,77640,155370,3281432576,8322678784,5409185792,50.4,36,3153,5200,4504,13.5,0.1,normal
52260,52260,104520,3281432576,8322678784,5409185792,50.4,36,3153,5200,4504,13.5,0.1,normal
78150,78000,156150,3281432576,8322678784,5409185792,48.1,38.6,3298,6461,5477,13.3,0,normal
58428,58277,116705,3281432576,8322678784,5409185792,48.1,38.6,3298,6461,5477,13.3,0,normal
86210,82937,169147,3281444864,8322691072,5409198080,45.6,40.1,4460,6864,5998,14.2,0.1,confidentiality
45839,45259,91098,3281444864,8322691072,5409198080,45.6,40.1,4460,6864,5998,14.2,0.1,normal
76384,76260,152644,3281444864,8322691072,5409198080,46.5,40.5,3189,5896,5270,13,0,normal
53884,53640,107524,3281444864,8322691072,5409198080,46.5,40.5,3189,5896,5270,13,0,normal
75810,75720,151530,3281448960,8322695168,5409202176,46.5,40.4,3435,6453,5730,12.8,0.4,normal
53880,53880,107760,3281448960,8322695168,5409202176,46.5,40.4,3435,6453,5730,12.8,0.4,normal
72510,72360,144870,3281448960,8322695168,5409202176,46.1,39.4,3157,6144,5340,14.4,0,normal
57750,57540,115290,3281448960,8322695168,5409202176,46.1,39.4,3157,6144,5340,14.4,0,normal
72270,72180,144450,3281453056,8322699264,5409206272,48.6,39.3,3166,6189,5354,12.1,0,normal
56715,56580,113295,3281453056,8322699264,5409206272,48.6,39.3,3166,6189,5354,12.1,0,normal
74430,74220,148650,3281453056,8322699264,5409206272,49.9,37.4,3074,5704,5141,12.7,0,normal
50880,50820,101700,3281453056,8322699264,5409206272,49.9,37.4,3074,5704,5141,12.7,0,normal
72330,72120,144450,3281457152,8322703360,5409210368,47.8,39,3075,6090,5222,12.9,0.4,normal
60090,59880,119970,3281457152,8322703360,5409210368,47.8,39,3075,6090,5222,12.9,0.4,normal
93930,93660,187590,3281457152,8322703360,5409210368,50.3,37.4,2710,5024,4360,11.8,0.5,normal
56160,56220,112380,3281457152,8322703360,5409210368,50.3,37.4,2710,5024,4360,11.8,0.5,normal
79470,79418,158888,3281461248,8322707456,5409214464,48.9,37.2,3468,6564,5650,13.6,0.2,normal
48998,48840,97838,3281461248,8322707456,5409214464,48.9,37.2,3468,6564,5650,13.6,0.2,normal
70890,70800,141690,3281461248,8322707456,5409214464,49.5,38.1,3004,5819,4977,12.4,0,normal
59985,59700,119685,3281461248,8322707456,5409214464,49.5,38.1,3004,5819,4977,12.4,0,normal
71370,71220,142590,3281461248,8322711552,5409218560,52,34.7,3115,6006,5221,12.9,0.4,normal
54600,53160,107760,3281461248,8322711552,5409218560,52,34.7,3115,6006,5221,12.9,0.4,normal
67530,67380,134910,3281465344,8322711552,5409218560,53.8,33.1,2677,5070,4441,13.1,0,normal
80670,80460,161130,3281465344,8322711552,5409218560,50.3,33,1317,2326,2135,15.7,1,normal
54240,54300,108540,3281465344,8322711552,5409218560,50.3,33,1317,2326,2135,15.7,1,normal
72270,72060,144330,3281469440,8322715648,5409222656,50.6,34.5,3037,5694,5040,14.5,0.4,normal
49140,49080,98220,3281469440,8322715648,5409222656,50.6,34.5,3037,5694,5040,14.5,0.4,normal
75600,75540,151140,3281469440,8322715648,5409222656,51.5,35.6,2776,5931,5115,12.9,0,normal
57390,57240,114630,3281469440,8322715648,5409222656,51.5,35.6,2776,5931,5115,12.9,0,normal
70108,69444,139552,3281494016,8322732032,5409239040,47.6,38.3,3155,6133,5314,13.1,1,confidentiality
60464,59606,120070,3281494016,8322732032,5409239040,47.6,38.3,3155,6133,5314,13.1,1,normal
74202,70042,144244,3281489920,8322732032,5409239040,52.1,35,3244,6122,5251,12.9,0,normal
57030,56760,113790,3281489920,8322732032,5409239040,52.1,35,3244,6122,5251,12.9,0,normal
75998,75698,151696,3281494016,8322736128,5409243136,50.7,35.8,3234,6205,5387,13.5,0,normal
52650,52320,104970,3281494016,8322736128,5409243136,50.7,35.8,3234,6205,5387,13.5,0,normal
75810,75600,151410,3281494016,8322736128,5409243136,52.5,36.5,3082,6148,5271,11,0,normal
55080,55080,110160,3281494016,8322736128,5409243136,52.5,36.5,3082,6148,5271,11,0,normal
75750,75600,151350,3281498112,8322740224,5409247232,51.1,35.1,3086,6342,5442,13.7,0.1,normal
58470,58320,116790,3281498112,8322740224,5409247232,51.1,35.1,3086,6342,5442,13.7,0.1,normal
79800,79800,159600,3281498112,8322740224,5409247232,50.6,35.9,3327,6472,5692,13.5,0,normal
54690,54540,109230,3281498112,8322740224,5409247232,50.6,35.9,3327,6472,5692,13.5,0,normal
77490,77280,154770,3281502208,8322744320,5409251328,51.5,36.4,3165,6293,5553,12,0.1,normal
56177,56549,112726,3281502208,8322744320,5409251328,51.5,36.4,3165,6293,5553,12,0.1,normal
74010,73894,147904,3281502208,8322744320,5409251328,50.4,36.3,2973,5994,5224,13.3,0,normal
60630,60634,121264,3281502208,8322744320,5409251328,50.4,36.3,2973,5994,5224,13.3,0,normal
72678,72686,145364,3281506304,8322748416,5409255424,49.2,38.3,3320,6631,5720,12.2,0.3,normal
60690,60634,121324,3281506304,8322748416,5409255424,49.2,38.3,3320,6631,5720,12.2,0.3,normal
74156,73998,148154,3281506304,8322748416,5409255424,49.9,36.9,3211,6628,5769,13.2,0,normal
56918,56798,113716,3281506304,8322748416,5409255424,49.9,36.9,3211,6628,5769,13.2,0,normal
70442,69720,140162,3281510400,8322752512,5409259520,49.5,37.3,3237,6359,5596,13.2,0,normal
58890,58774,117664,3281510400,8322752512,5409259520,49.5,37.3,3237,6359,5596,13.2,0,normal
70198,69780,139978,3281510400,8322752512,5409259520,47.3,38.7,3201,6310,5526,14,0,normal
62310,59280,121590,3281510400,8322752512,5409259520,47.3,38.7,3201,6310,5526,14,0,normal
72210,72000,144210,3281514496,8322756608,5409263616,49.1,37.4,3237,6618,5745,13.6,0,normal
58260,58260,116520,3281514496,8322756608,5409263616,49.1,37.4,3237,6618,5745,13.6,0,normal
73650,73440,147090,3281510400,8322756608,5409263616,49.1,37.5,3267,6554,5720,13.4,0,normal
57810,57720,115530,3281510400,8322756608,5409263616,49.1,37.5,3267,6554,5720,13.4,0,normal
89160,89100,178260,3281514496,8322760704,5409267712,50.9,36,3606,7083,6248,13.1,0,normal
41340,41400,82740,3281514496,8322760704,5409267712,50.9,36,3606,7083,6248,13.1,0,normal
74399,74202,148601,3281522688,8322768896,5409275904,49.6,37.4,3285,5813,5144,13,0,confidentiality
57845,57582,115427,3281522688,8322768896,5409275904,49.6,37.4,3285,5813,5144,13,0,normal
84114,83872,167986,3281526784,8322772992,5409280000,49.4,37.7,3711,6968,6222,12.7,0.1,normal
54451,50906,105357,3281526784,8322772992,5409280000,49.4,37.7,3711,6968,6222,12.7,0.1,normal
100335,99786,200121,3281522688,8322772992,5409280000,52.3,35.4,2739,4686,4119,11.4,1,normal
36068,36038,72106,3281522688,8322772992,5409280000,52.3,35.4,2739,4686,4119,11.4,1,normal
68970,68760,137730,3281526784,8322777088,5409284096,54.3,32.3,2719,4867,4183,13.2,0.2,normal
65700,65640,131340,3281526784,8322777088,5409284096,54.3,32.3,2719,4867,4183,13.2,0.2,normal
75930,75780,151710,3281526784,8322777088,5409284096,53.5,33.3,2998,5959,5083,13.1,0.1,normal
59490,59220,118710,3281526784,8322777088,5409284096,53.5,33.3,2998,5959,5083,13.1,0.1,normal
71115,70980,142095,3281530880,8322781184,5409288192,52.2,34.6,2975,6452,5488,13,0.3,normal
63420,63420,126840,3281530880,8322781184,5409288192,52.2,34.6,2975,6452,5488,13,0.3,normal
62280,62280,124560,3281530880,8322781184,5409288192,52.5,33.8,3134,6207,5428,13.2,0.5,normal
56340,56340,112680,3281530880,8322781184,5409288192,52.5,33.8,3134,6207,5428,13.2,0.5,normal
70350,70140,140490,3281534976,8322785280,5409292288,52.7,33.9,2995,6342,5390,13.4,0,normal
61138,60300,121438,3281534976,8322785280,5409292288,52.7,33.9,2995,6342,5390,13.4,0,normal
76740,76620,153360,3281534976,8322785280,5409292288,52,35.1,3172,6766,5817,12.5,0.4,normal
59938,58980,118918,3281534976,8322785280,5409292288,52,35.1,3172,6766,5817,12.5,0.4,normal
75300,75300,150600,3281539072,8322789376,5409296384,53.1,34.3,3152,6686,5823,12.6,0,normal
58980,58980,117960,3281539072,8322789376,5409296384,53.1,34.3,3152,6686,5823,12.6,0,normal
82425,82140,164565,3281539072,8322789376,5409296384,50.1,36.2,3734,6977,6038,13.8,0,normal
51156,50618,101774,3281539072,8322789376,5409296384,50.1,36.2,3734,6977,6038,13.8,0,normal
74340,74340,148680,3281547264,8322797568,5409304576,52.4,35.1,3070,6325,5439,12.4,0,normal
59130,59040,118170,3281547264,8322797568,5409304576,52.4,35.1,3070,6325,5439,12.4,0,normal
79110,78420,157530,3281547264,8322797568,5409304576,50.6,35.3,3264,6602,5712,14.1,0,normal
56820,57000,113820,3281547264,8322797568,5409304576,50.6,35.3,3264,6602,5712,14.1,0,normal
72090,71880,143970,3281547264,8322801664,5409308672,52.8,33.2,3028,6221,5476,14.1,0,normal
60390,60300,120690,3281547264,8322801664,5409308672,52.8,33.2,3028,6221,5476,14.1,0,normal
72640,72413,145053,3281551360,8322801664,5409308672,51,36.3,3093,6544,5638,12.3,0.4,normal
62220,62280,124500,3281551360,8322801664,5409308672,51,36.3,3093,6544,5638,12.3,0.4,normal
83171,82490,165661,3281559552,8322813952,5409320960,51.2,33,4005,7199,6485,15.7,0,confidentiality
59252,55666,114918,3281559552,8322813952,5409320960,51.2,33,4005,7199,6485,15.7,0,normal
73012,72420,145432,3281567744,8322818048,5409325056,51.2,35.6,3043,6040,5300,13.3,0,normal
62070,61920,123990,3281567744,8322818048,5409325056,51.2,35.6,3043,6040,5300,13.3,0,normal
77820,77820,155640,3281567744,8322822144,5409329152,54.3,32.3,3133,6730,5885,13.1,0.4,normal
58050,57840,115890,3281567744,8322822144,5409329152,54.3,32.3,3133,6730,5885,13.1,0.4,normal
79740,79740,159480,3281571840,8322822144,5409329152,51.4,36.5,3297,6769,5914,11.8,0.4,normal
54278,54278,108556,3281571840,8322822144,5409329152,51.4,36.5,3297,6769,5914,11.8,0.4,normal
73350,73200,146550,3281571840,8322826240,5409333248,52.3,34.7,3207,6382,5563,12.5,0.5,normal
60202,59700,119902,3281571840,8322826240,5409333248,52.3,34.7,3207,6382,5563,12.5,0.5,normal
80383,79800,160183,3281575936,8322826240,5409333248,49.3,38.3,3433,6836,5988,12.4,0,normal
54210,54060,108270,3281575936,8322826240,5409333248,49.3,38.3,3433,6836,5988,12.4,0,normal
80940,80760,161700,3281575936,8322830336,5409337344,53,33.3,3112,6478,5846,13.6,0.1,normal
52080,52080,104160,3281575936,8322830336,5409337344,53,33.3,3112,6478,5846,13.6,0.1,normal
77370,77160,154530,3281580032,8322830336,5409337344,49.3,37.7,3164,6307,5586,12.8,0.1,normal
91170,90960,182130,3281580032,8322830336,5409337344,49.3,37.7,3164,6307,5586,12.8,0.1,normal
75900,75960,151860,3281580032,8322834432,5409341440,50.6,34.9,2788,5765,5145,13.6,1,normal
58650,58380,117030,3281580032,8322834432,5409341440,50.6,34.9,2788,5765,5145,13.6,1,normal
81000,81060,162060,3281584128,8322834432,5409341440,51.1,36.6,3360,6858,6066,12.2,0.1,normal
49860,49860,99720,3281584128,8322834432,5409341440,51.1,36.6,3360,6858,6066,12.2,0.1,normal
97185,96900,194085,3281584128,8322838528,5409345536,53.2,32,3242,6210,5579,14.4,0.4,normal
51450,51300,102750,3281584128,8322838528,5409345536,53.2,32,3242,6210,5579,14.4,0.4,normal
73320,73320,146640,3281588224,8322838528,5409345536,51.1,35.9,2856,5624,4976,12.8,0.1,normal
49808,49658,99466,3281588224,8322838528,5409345536,51.1,35.9,2856,5624,4976,12.8,0.1,normal
69030,68880,137910,3281588224,8322842624,5409349632,53.9,32.1,2901,5846,5094,14,0,normal
52200,52200,104400,3281588224,8322842624,5409349632,53.9,32.1,2901,5846,5094,14,0,normal
60750,60600,121350,3281592320,8322842624,5409349632,51.5,33.9,3008,5773,5001,14.4,0.3,normal
48360,48360,96720,3281592320,8322842624,5409349632,51.5,33.9,3008,5773,5001,14.4,0.3,normal
63540,63420,126960,3281592320,8322846720,5409353728,55.6,30.2,2812,5661,4872,14.2,0,normal
24690,24420,49110,3281592320,8322846720,5409353728,55.6,30.2,2812,5661,4872,14.2,0,normal
38834,38006,76840,3281604608,8322854912,5409361920,57.4,27.5,2908,3440,3164,15,0,normal
60435,56668,117103,3281604608,8322854912,5409361920,57.4,27.5,2908,3440,3164,15,0,normal
54540,54540,109080,3281604608,8322863104,5409370112,53.2,29.2,3907,5248,4316,17.2,0.4,normal
44550,44400,88950,3281604608,8322863104,5409370112,53.2,29.2,3907,5248,4316,17.2,0.4,normal
50460,50400,100860,3281608704,8322863104,5409370112,58.3,29,2755,4087,3516,11.3,1.4,normal
41370,41280,82650,3281608704,8322863104,5409370112,58.3,29,2755,4087,3516,11.3,1.4,normal
60810,60660,121470,3281608704,8322867200,5409374208,54.4,31.2,2559,4763,3977,14.4,0,normal
18600,18540,37140,3281608704,8322867200,5409374208,54.4,31.2,2559,4763,3977,14.4,0,normal
47190,47040,94230,3281612800,8322867200,5409374208,57.1,23.1,4570,4195,3020,18.9,0.8,normal
27008,26678,53686,3281612800,8322867200,5409374208,57.1,23.1,4570,4195,3020,18.9,0.8,normal
81840,81840,163680,2731323392,7711617024,4947734528,45.1,37.6,4774,7584,6004,17,0.3,normal
53918,53918,107836,2731323392,7711617024,4947734528,45.1,37.6,4774,7584,6004,17,0.3,normal
104040,104040,208080,2731327488,7711612928,4947734528,47,36.4,5067,8758,7129,16.6,0,normal
36840,36780,73620,2731327488,7711612928,4947734528,47,36.4,5067,8758,7129,16.6,0,normal
81600,81660,163260,2731327488,7711617024,4947738624,43.1,40.9,4173,7412,4772,15.7,0.3,normal
49200,49200,98400,2731327488,7711617024,4947738624,43.1,40.9,4173,7412,4772,15.7,0.3,normal
65520,65520,131040,2731331584,7711617024,4947738624,44.5,40.4,3706,8056,4884,15,0.1,normal
64440,64380,128820,2731331584,7711617024,4947738624,44.5,40.4,3706,8056,4884,15,0.1,normal
76980,77040,154020,2731331584,7711621120,4947742720,46.4,39.2,3778,7604,6137,14,0.4,normal
64260,64260,128520,2731331584,7711621120,4947742720,46.4,39.2,3778,7604,6137,14,0.4,normal
87005,86669,173674,2731335680,7711621120,4947742720,49.2,34.6,4138,8217,6915,15.8,0.5,normal
55740,55740,111480,2731335680,7711621120,4947742720,49.2,34.6,4138,8217,6915,15.8,0.5,normal
93360,93360,186720,2731335680,7711625216,4947746816,47.5,39.1,4031,8058,6659,13.5,0,normal
48540,48480,97020,2731335680,7711625216,4947746816,47.5,39.1,4031,8058,6659,13.5,0,normal
78240,78240,156480,2731339776,7711625216,4947746816,50.6,33.7,3035,6811,5556,15.8,0,normal
63660,63600,127260,2731339776,7711625216,4947746816,50.6,33.7,3035,6811,5556,15.8,0,normal
78900,79020,157920,2731339776,7711625216,4947746816,47.5,39.3,3747,7856,6374,13.1,0.1,normal
61718,61718,123436,2731339776,7711625216,4947746816,47.5,39.3,3747,7856,6374,13.1,0.1,normal
78480,78420,156900,2731343872,7711629312,4947750912,51.6,34.1,3397,7420,6115,14,0.3,normal
62880,62880,125760,2731343872,7711629312,4947750912,51.6,34.1,3397,7420,6115,14,0.3,normal
80100,80040,160140,2731343872,7711629312,4947750912,47.8,38.5,3720,7787,6346,13.4,0.4,normal
61260,61260,122520,2731343872,7711629312,4947750912,47.8,38.5,3720,7787,6346,13.4,0.4,normal
78120,78120,156240,2731347968,7711633408,4947755008,49.7,35.2,3496,7482,6004,14.5,0.5,normal
63600,63926,127526,2731347968,7711633408,4947755008,49.7,35.2,3496,7482,6004,14.5,0.5,normal
83820,83880,167700,2731347968,7711633408,4947755008,49.9,35.6,3838,7521,6732,14.5,0,normal
60000,59940,119940,2731347968,7711633408,4947755008,49.9,35.6,3838,7521,6732,14.5,0,normal
75065,71460,146525,2731372544,7711653888,4947771392,46.3,35.2,4031,6444,5996,18.4,0.1,confidentiality
65199,64836,130035,2731372544,7711653888,4947771392,46.3,35.2,4031,6444,5996,18.4,0.1,normal
77820,77760,155580,2731380736,7711653888,4947771392,50.2,34.9,3677,7171,6635,14.4,0.5,normal
59100,59160,118260,2731380736,7711653888,4947771392,50.2,34.9,3677,7171,6635,14.4,0.5,normal
80040,80040,160080,2731384832,7711657984,4947775488,49.3,35.3,3719,6958,6200,15.3,0,normal
61560,61440,123000,2731384832,7711657984,4947775488,49.3,35.3,3719,6958,6200,15.3,0,normal
78180,78300,156480,2731384832,7711657984,4947775488,51.9,33.7,3397,7133,6349,14,0.4,normal
62438,62438,124876,2731384832,7711657984,4947775488,51.9,33.7,3397,7133,6349,14,0.4,normal
77700,77640,155340,2731388928,7711662080,4947779584,49.8,36.5,3486,6909,6290,13.2,0.5,normal
64620,64680,129300,2731388928,7711662080,4947779584,49.8,36.5,3486,6909,6290,13.2,0.5,normal
75840,75780,151620,2731388928,7711662080,4947779584,50.8,32.7,3524,7020,6350,15.9,0.6,normal
64560,64620,129180,2731388928,7711662080,4947779584,50.8,32.7,3524,7020,6350,15.9,0.6,normal
84900,84900,169800,2731393024,7711666176,4947783680,50,35.5,3706,7452,6837,14,0.5,normal
58680,58680,117360,2731393024,7711666176,4947783680,50,35.5,3706,7452,6837,14,0.5,normal
84000,84000,168000,2731393024,7711670272,4947787776,50.3,33.8,3934,7074,6620,15.2,0.8,normal
54960,54900,109860,2731393024,7711670272,4947787776,50.3,33.8,3934,7074,6620,15.2,0.8,normal
75600,75660,151260,2731401216,7711674368,4947791872,47.6,36.8,3360,6512,5886,15.6,0,normal
65040,64980,130020,2731401216,7711674368,4947791872,47.6,36.8,3360,6512,5886,15.6,0,normal
